timestamp,x_coordinate,y_coordinate,Str_angl,vx
95.494,223.082,-7.624,0,62.7998
95.51,222.082,-7.52000000000001,0,62.8242
95.526,221.083,-7.416,0,62.8485
95.544,219.957,-7.30000000000001,0,62.9171
95.5628,218.784,-7.179,0,62.9361
95.5815,217.61,-7.05799999999999,0,62.9552
95.6003,216.436,-6.93700000000001,0,62.9742
95.619,215.263,-6.816,0,62.9933
95.631,214.511,-6.739,0,63.0179
95.643,213.758,-6.66200000000001,0,63.0426
95.655,213.006,-6.58500000000001,0,63.0672
95.67,212.065,-6.488,0,63.0928
95.685,211.124,-6.392,0,63.1184
95.7,210.182,-6.29499999999999,0,63.144
95.7225,208.769,-6.15000000000001,0,63.1786
95.745,207.356,-6.005,0,63.2132
95.7593,206.459,-5.91300000000001,0,63.2322
95.7735,205.563,-5.81999999999999,0,63.2511
95.7878,204.667,-5.72800000000001,0,63.2701
95.802,203.771,-5.636,0,63.289
95.817,202.826,-5.53899999999999,0,63.3128
95.832,201.882,-5.44200000000001,0,63.3366
95.847,200.937,-5.345,0,63.3604
95.864,199.865,-5.23500000000001,0,63.3844
95.881,198.793,-5.125,0,63.4084
95.898,197.721,-5.01500000000001,0,63.4324
95.919,196.396,-4.87899999999999,0,63.508
95.934,195.449,-4.78100000000001,0,63.5231
95.949,194.501,-4.684,0,63.5381
95.964,193.553,-4.58600000000001,0,63.5532
95.979,192.606,-4.489,0,63.5683
95.994,191.658,-4.392,0,63.5833
96.0075,190.804,-4.304,0,63.6181
96.021,189.949,-4.21600000000001,0,63.6529
96.0345,189.095,-4.12800000000001,0,63.6876
96.048,188.241,-4.03999999999999,0,63.7224
96.0654,187.138,-3.92699999999999,0,63.7361
96.0828,186.035,-3.81299999999999,0,63.7498
96.1002,184.932,-3.69999999999999,0,63.7635
96.1176,183.83,-3.58600000000001,0,63.7773
96.135,182.727,-3.47200000000001,0,63.791
96.152,181.648,-3.36099999999999,0,63.8163
96.169,180.568,-3.249,0,63.8416
96.186,179.489,-3.13800000000001,0,63.8669
96.2,178.599,-3.04599999999999,0,63.8894
96.214,177.709,-2.95400000000001,0,63.9118
96.228,176.82,-2.86199999999999,0,63.9343
96.245,175.738,-2.75,0,63.9582
96.262,174.656,-2.63800000000001,0,63.9821
96.279,173.575,-2.52600000000001,0,64.006
96.293,172.683,-2.43299999999999,0,64.0281
96.307,171.791,-2.34100000000001,0,64.0503
96.321,170.9,-2.249,0,64.0724
96.337,169.879,-2.143,0,64.096
96.353,168.859,-2.03700000000001,0,64.1195
96.369,167.839,-1.93199999999999,0,64.1431
96.383,166.945,-1.839,0,64.168
96.397,166.052,-1.74700000000001,0,64.1929
96.411,165.158,-1.654,0,64.2177
96.429,164.008,-1.535,0,64.2414
96.447,162.858,-1.416,0,64.265
96.465,161.707,-1.297,0,64.2887
96.477,160.94,-1.21700000000001,0,64.3121
96.489,160.172,-1.13800000000001,0,64.3355
96.501,159.404,-1.05799999999999,0,64.3589
96.52,158.188,-0.931999999999988,0,64.3823
96.539,156.971,-0.806000000000012,0,64.4056
96.558,155.754,-0.679000000000002,0,64.4289
96.571,154.921,-0.592999999999989,0,64.4501
96.584,154.087,-0.506,0,64.4712
96.597,153.254,-0.419000000000011,0,64.4924
96.615,152.099,-0.298000000000002,0,64.5176
96.633,150.944,-0.176999999999992,0,64.5428
96.651,149.789,-0.0569999999999879,0,64.568
96.667,148.761,0.0509999999999877,0,64.5927
96.683,147.733,0.157999999999987,0,64.6174
96.699,146.705,0.264999999999986,0,64.6421
96.712,145.869,0.353000000000009,0,64.6646
96.725,145.032,0.439999999999998,0,64.687
96.738,144.196,0.527999999999992,0,64.7095
96.7575,142.941,0.659999999999997,0,64.7433
96.777,141.686,0.792000000000002,0,64.7771
96.792,140.72,0.893000000000001,0,64.8011
96.807,139.753,0.995000000000005,0,64.8252
96.822,138.787,1.09700000000001,0,64.8493
96.8378,137.771,1.20400000000001,0,64.8668
96.8535,136.755,1.31200000000001,0,64.8844
96.8692,135.739,1.41900000000001,0,64.9019
96.885,134.723,1.52600000000001,0,64.9194
96.898,133.883,1.61500000000001,0,64.9405
96.911,133.044,1.703,0,64.9616
96.924,132.204,1.792,0,64.9827
96.942,131.041,1.91499999999999,0,65.0502
96.9582,129.993,2.02600000000001,0,65.0648
96.9744,128.945,2.137,0,65.0793
96.9906,127.897,2.24799999999999,0,65.0939
97.0068,126.849,2.35900000000001,0,65.1085
97.023,125.801,2.46899999999999,0,65.123
97.036,124.959,2.559,0,65.1462
97.049,124.117,2.648,0,65.1694
97.062,123.274,2.73699999999999,0,65.1926
97.077,122.302,2.839,0,65.2086
97.092,121.329,2.94200000000001,0,65.2247
97.107,120.356,3.04499999999999,0,65.2408
97.122,119.383,3.14699999999999,0,65.2569
97.138,118.344,3.25700000000001,0,65.2801
97.154,117.305,3.36599999999999,0,65.3033
97.17,116.266,3.47499999999999,0,65.3265
97.185,115.291,3.577,0,65.3968
97.2006,114.277,3.684,0,65.4095
97.2162,113.262,3.78999999999999,0,65.4222
97.2318,112.247,3.89599999999999,0,65.4348
97.2474,111.232,4.00200000000001,0,65.4475
97.263,110.217,4.108,0,65.4602
97.278,109.241,4.21100000000001,0,65.5286
97.2945,108.165,4.32300000000001,0,65.5444
97.311,107.09,4.435,0,65.5603
97.3275,106.014,4.547,0,65.5761
97.344,104.939,4.65899999999999,0,65.5919
97.355,104.221,4.733,0,65.6146
97.366,103.503,4.80799999999999,0,65.6373
97.377,102.785,4.88200000000001,0,65.6601
97.3935,101.708,4.994,0,65.6765
97.41,100.63,5.107,0,65.693
97.4265,99.552,5.21899999999999,0,65.7095
97.443,98.474,5.33099999999999,0,65.726
97.461,97.297,5.45400000000001,0,65.7583
97.479,96.12,5.57599999999999,0,65.7907
97.494,95.138,5.679,0,65.8132
97.509,94.156,5.78100000000001,0,65.8357
97.524,93.175,5.88300000000001,0,65.8582
97.5375,92.29,5.976,0,65.8758
97.551,91.406,6.06800000000001,0,65.8933
97.5645,90.521,6.161,0,65.9108
97.578,89.637,6.25399999999999,0,65.9284
97.599,88.26,6.398,0,65.9927
97.6146,87.236,6.506,0,66.0051
97.6302,86.212,6.614,0,66.0176
97.6458,85.188,6.72200000000001,0,66.03
97.6614,84.164,6.83000000000001,0,66.0424
97.677,83.14,6.93799999999999,0,66.0548
97.6898,82.302,7.02699999999999,-0.14175,66.0727
97.7025,81.464,7.11500000000001,-0.2835,66.0905
97.7152,80.626,7.20400000000001,-0.42525,66.1083
97.728,79.788,7.29300000000001,-0.567,66.1261
97.7475,78.505,7.429,-1.701,66.1603
97.767,77.223,7.565,-2.835,66.1945
97.7835,76.136,7.68000000000001,-3.898125,66.2244
97.8,75.05,7.79499999999999,-4.96125,66.2543
97.8135,74.16,7.88900000000001,-3.720924,66.2715
97.827,73.271,7.982,-2.480625,66.2886
97.8405,72.381,8.07599999999999,-1.2403125,66.3058
97.854,71.491,8.16999999999999,0,66.323
97.8682,70.551,8.268,0,66.3395
97.8825,69.611,8.36699999999999,0,66.3561
97.8968,68.671,8.465,0,66.3726
97.911,67.73,8.56299999999999,0,66.3892
97.9275,66.64,8.67699999999999,0,66.4214
97.944,65.551,8.78999999999999,0,66.4536
97.9597,64.509,8.898,0,66.4702
97.9755,63.468,9.006,0,66.4867
97.9913,62.427,9.114,0,66.5033
98.007,61.385,9.22200000000001,0,66.5198
98.022,60.392,9.32400000000001,0,66.5505
98.037,59.4,9.42699999999999,0,66.5811
98.0502,58.525,9.517,0,66.5945
98.0634,57.651,9.607,0,66.6079
98.0766,56.776,9.697,0,66.6214
98.0898,55.901,9.78700000000001,0,66.6348
98.103,55.027,9.87700000000001,0,66.6482
98.121,53.833,10,0,66.6814
98.139,52.639,10.122,0,66.7147
98.153,51.71,10.217,0,66.7353
98.167,50.78,10.313,0,66.7558
98.181,49.851,10.408,0,66.7764
98.197,48.788,10.516,0,66.7984
98.213,47.725,10.625,0,66.8204
98.229,46.662,10.734,0,66.8425
98.246,45.531,10.85,-0.0945,66.8628
98.263,44.401,10.965,-0.189,66.8831
98.28,43.27,11.081,-0.2835,66.9034
98.2935,42.371,11.173,-0.8505,66.9188
98.307,41.472,11.265,-1.4175,66.9342
98.3205,40.573,11.357,-1.9845,66.9496
98.334,39.675,11.449,-2.5515,66.965
98.355,38.275,11.592,-4.67775,67.0225
98.3694,37.315,11.69,-3.7422,67.0351
98.3838,36.355,11.787,-2.80665,67.0477
98.3982,35.394,11.885,-1.8711,67.0603
98.4126,34.434,11.982,-0.93555,67.0729
98.427,33.473,12.08,0,67.0855
98.4435,32.272,12.201,0,67.1177
98.46,31.07,12.322,0,67.1499
98.4705,30.469,12.382,0,67.1798
98.481,29.867,12.442,0,67.2098
98.4966,28.824,12.546,0,67.2209
98.5122,27.781,12.65,0,67.2321
98.5278,26.738,12.754,0,67.2433
98.5434,25.694,12.858,0,67.2544
98.559,24.651,12.962,0,67.2656
98.572,23.781,13.048,0,67.2843
98.585,22.91,13.133,0,67.303
98.598,22.04,13.219,0,67.3218
98.6138,20.985,13.323,0,67.3365
98.6295,19.929,13.426,0,67.3512
98.6452,18.874,13.53,0,67.3659
98.661,17.818,13.634,0,67.3806
98.676,16.812,13.732,0,67.3989
98.691,15.805,13.83,0,67.4173
98.706,14.799,13.929,0,67.4357
98.722,13.725,14.033,0,67.4559
98.738,12.65,14.138,0,67.4761
98.754,11.576,14.242,0,67.4963
98.768,10.635,14.333,0,67.5156
98.782,9.694,14.424,0,67.5349
98.796,8.754,14.515,0,67.5542
98.8095,7.845,14.603,-0.3189375,67.569
98.823,6.937,14.692,-0.637875,67.5837
98.8365,6.02900000000001,14.78,-0.9568125,67.5985
98.85,5.12100000000001,14.868,-1.27575,67.6133
98.868,3.91000000000001,14.985,-2.338875,67.6415
98.886,2.69800000000001,15.102,-3.402,67.6697
98.8995,1.78800000000001,15.19,-3.969,67.6842
98.913,0.879000000000005,15.278,-4.536,67.6986
98.9265,-0.0309999999999917,15.366,-5.103,67.7131
98.94,-0.939999999999998,15.453,-5.67,67.7276
98.954,-1.88499999999999,15.543,-3.78,67.7459
98.968,-2.8287,15.633,-1.89,67.7641
98.982,-3.77279999999999,15.723,0,67.7824
99,-4.988,15.837,0,67.8026
99.018,-6.20309999999999,15.951,0,67.8227
99.036,-7.4182,16.065,0,67.8429
99.051,-8.43169999999999,16.159,0,67.8678
99.066,-9.4451,16.253,0,67.8928
99.0792,-10.3378,16.335,0,67.9043
99.0924,-11.2305,16.416,0,67.9158
99.1056,-12.1231,16.498,0,67.9273
99.1188,-13.0158,16.579,0,67.9388
99.132,-13.9084,16.661,0,67.9503
99.15,-15.127,16.771,0,67.9777
99.168,-16.3455,16.88,0,68.005
99.18,-17.1585,16.953,0,68.0236
99.192,-17.9714,17.025,0,68.0422
99.204,-18.7843,17.098,0,68.0608
99.2213,-19.9541,17.201,0,68.0744
99.2385,-21.1238,17.304,0,68.088
99.2558,-22.2935,17.408,0,68.1016
99.273,-23.4632,17.511,0,68.1152
99.2843,-24.2268,17.578,0,68.1429
99.2955,-24.9904,17.645,0,68.1706
99.3067,-25.754,17.712,0,68.1983
99.318,-26.5176,17.78,0,68.226
99.333,-27.571,17.872,0,68.2343
99.348,-28.6244,17.965,0,68.2426
99.363,-29.6777,18.057,0,68.2509
99.378,-30.7311,18.149,0,68.2593
99.393,-31.7844,18.242,0,68.2676
99.408,-32.8378,18.334,0,68.2759
99.4245,-33.8582,18.424,0,68.3031
99.441,-34.8786,18.514,0,68.3303
99.455,-35.8316,18.598,0,68.3478
99.469,-36.7845,18.682,0,68.3654
99.483,-37.7374,18.766,0,68.3829
99.4995,-38.8615,18.866,0,68.3968
99.516,-39.9856,18.965,0,68.4106
99.5325,-41.1096,19.065,0,68.4244
99.549,-42.2337,19.164,0,68.4382
99.564,-43.2566,19.255,0,68.4565
99.579,-44.2794,19.346,0,68.4748
99.594,-45.3023,19.436,0,68.4931
99.609,-46.3259,19.527,0,68.5092
99.624,-47.3495,19.618,0,68.5254
99.639,-48.3731,19.708,0,68.5415
99.651,-49.1926,19.781,0,68.5554
99.663,-50.0121,19.854,0,68.5694
99.675,-50.8316,19.926,0,68.5833
99.687,-51.6511,19.999,0,68.5973
99.705,-52.8814,20.108,0,68.613
99.723,-54.1116,20.218,0,68.6287
99.741,-55.3419,20.327,0,68.6445
99.755,-56.2995,20.413,0.4725,68.6632
99.769,-57.2571,20.498,0.945,68.682
99.783,-58.2147,20.583,1.4175,68.7007
99.792,-58.8306,20.638,2.480625,68.7255
99.801,-59.4465,20.693,3.54375,68.7504
99.8166,-60.5148,20.789,3.99735,68.7606
99.8322,-61.583,20.885,4.45095,68.7708
99.8478,-62.6513,20.981,4.90455,68.7811
99.8634,-63.7196,21.077,5.35815,68.7913
99.879,-64.7879,21.173,5.81175,68.8015
99.897,-66.0214,21.285,0,68.8554
99.9128,-67.1013,21.384,0,68.8667
99.9285,-68.1812,21.484,0,68.878
99.9443,-69.261,21.583,0,68.8893
99.96,-70.3409,21.683,0,68.9006
99.971,-71.0956,21.753,0,68.9195
99.982,-71.8502,21.824,0,68.9385
99.993,-72.6049,21.895,0,68.9574
100.009,-73.7376,22.003,0,68.9685
100.026,-74.8703,22.11,0,68.9796
100.042,-76.003,22.218,0,68.9907
100.059,-77.1357,22.326,0,69.0018
100.071,-77.96,22.406,0,69.0192
100.083,-78.7843,22.486,0,69.0366
100.095,-79.6086,22.566,0,69.0539
100.111,-80.6912,22.672,0,69.0657
100.126,-81.7738,22.779,0,69.0775
100.142,-82.8563,22.885,0,69.0893
100.158,-83.9389,22.992,0,69.101
100.171,-84.8331,23.081,0,69.119
100.184,-85.7272,23.169,0,69.137
100.197,-86.6214,23.258,0,69.1549
100.214,-87.7569,23.371,0,69.1828
100.23,-88.8925,23.484,0,69.2107
100.243,-89.8015,23.575,0,69.22
100.256,-90.7106,23.666,0,69.2294
100.27,-91.6197,23.757,0,69.2387
100.283,-92.5288,23.848,0,69.248
100.296,-93.43789,23.939,0,69.2573
100.311,-94.47179,24.043,0,69.2745
100.326,-95.50569,24.146,0,69.2917
100.341,-96.5396,24.25,0,69.3089
100.356,-97.57409,24.354,0,69.3328
100.371,-98.60859,24.458,0,69.3567
100.385,-99.60241,24.558,0,69.366
100.4,-100.59622,24.658,0,69.3753
100.414,-101.590043,24.758,0,69.3846
100.429,-102.583861,24.858,0,69.3938
100.443,-103.57768,24.958,0,69.4031
100.46,-104.71733,25.073,0,69.4287
100.476,-105.85698,25.188,0,69.4542
100.486,-106.58252,25.261,0,69.4774
100.497,-107.30806,25.334,0,69.5006
100.513,-108.38677,25.443,0,69.5102
100.528,-109.46548,25.553,0,69.5197
100.544,-110.54418,25.662,0,69.5292
100.559,-111.62289,25.771,0,69.5387
100.575,-112.7016,25.88,0,69.5482
100.587,-113.532,25.964,0,69.5658
100.599,-114.3625,26.048,0,69.5833
100.611,-115.193,26.132,0,69.6009
100.627,-116.2838,26.243,-0.567,69.6125
100.643,-117.3746,26.353,-1.134,69.6241
100.658,-118.4654,26.463,-1.701,69.6357
100.674,-119.5562,26.574,-2.268,69.6473
100.687,-120.4572,26.665,-3.024,69.6639
100.7,-121.3582,26.756,-3.78,69.6804
100.713,-122.2592,26.847,-4.536,69.697
100.728,-123.2997,26.952,-3.402,69.7088
100.743,-124.3401,27.056,-2.268,69.7207
100.758,-125.3806,27.161,-1.134,69.7325
100.773,-126.421,27.266,0,69.7443
100.788,-127.4622,27.37,0,69.7674
100.803,-128.5034,27.474,0,69.7905
100.818,-129.5454,27.578,0,69.8032
100.833,-130.5873,27.681,0,69.8158
100.848,-131.6292,27.785,0,69.8285
100.863,-132.6711,27.888,0,69.8412
100.88,-133.8181,28.002,0,69.8618
100.896,-134.9651,28.115,0,69.8824
100.908,-135.7998,28.196,0,69.8923
100.92,-136.6346,28.278,0,69.9021
100.932,-137.4694,28.36,0,69.9119
100.944,-138.3042,28.442,0,69.9217
100.956,-139.1389,28.523,0,69.9315
100.971,-140.1832,28.625,0,69.9471
100.986,-141.2275,28.726,0,69.9627
101.001,-142.2718,28.828,0,69.9783
101.014,-143.1775,28.916,0,69.9942
101.027,-144.0832,29.003,0,70.0101
101.04,-144.9889,29.091,0,70.0261
101.056,-146.1043,29.198,0,70.0406
101.072,-147.2197,29.306,0,70.0551
101.088,-148.3351,29.413,0,70.0696
101.109,-149.7998,29.554,0,70.1164
101.122,-150.7071,29.641,0,70.1244
101.135,-151.6144,29.729,0,70.1324
101.148,-152.5217,29.816,0,70.1403
101.161,-153.429,29.904,0,70.1483
101.174,-154.3363,29.991,0,70.1562
101.187,-155.2437,30.079,0,70.1642
101.202,-156.2914,30.18,0,70.1858
101.217,-157.339,30.281,0,70.2073
101.231,-158.3036,30.374,0,70.2162
101.245,-159.2681,30.467,0,70.225
101.258,-160.2326,30.561,0,70.2339
101.272,-161.1971,30.654,0,70.2428
101.286,-162.1616,30.747,0,70.2516
101.303,-163.3157,30.858,0,70.276
101.319,-164.4697,30.97,0,70.3005
101.332,-165.3794,31.057,0,70.3142
101.345,-166.2891,31.145,0,70.328
101.358,-167.1988,31.233,0,70.3417
101.372,-168.1966,31.329,0,70.3539
101.387,-169.1944,31.426,0,70.366
101.401,-170.1922,31.522,0,70.3782
101.415,-171.19,31.619,0,70.3904
101.428,-172.136,31.71,0,70.4012
101.442,-173.0821,31.802,0,70.412
101.456,-174.0281,31.893,0,70.4228
101.469,-174.9741,31.984,0,70.4337
101.485,-176.0961,32.093,0,70.4485
101.501,-177.218,32.202,0,70.4633
101.517,-178.34,32.31,0,70.4782
101.532,-179.3925,32.412,-0.378,70.4929
101.547,-180.4449,32.515,-0.756,70.5076
101.562,-181.4974,32.617,-1.134,70.5223
101.575,-182.3925,32.704,-1.701,70.5344
101.587,-183.2877,32.791,-2.268,70.5465
101.6,-184.1829,32.877,-2.835,70.5587
101.613,-185.0781,32.964,-3.402,70.5708
101.628,-186.1319,33.066,-3.213,70.5839
101.643,-187.1858,33.168,-3.024,70.5971
101.658,-188.2397,33.27,-2.835,70.6102
101.671,-189.1536,33.358,-1.8899973,70.6255
101.684,-190.0675,33.446,-0.945,70.6407
101.697,-190.9814,33.534,0,70.6559
101.713,-192.1069,33.641,0,70.6697
101.729,-193.2325,33.748,0,70.6834
101.745,-194.358,33.856,0,70.6972
101.756,-195.097,33.926,0,70.6982
101.766,-195.836,33.996,0,70.6992
101.781,-196.8916,34.095,0,70.6776
101.796,-197.9472,34.193,0,70.656
101.811,-199.0028,34.292,0,70.6345
101.826,-200.0584,34.391,0,70.6129
101.841,-201.114,34.49,0,70.5913
101.854,-202.0274,34.575,0,70.5649
101.867,-202.941,34.66,0,70.5384
101.88,-203.854,34.745,0,70.5119
101.894,-204.837,34.836,0,70.4755
101.908,-205.82,34.926,0,70.439
101.922,-206.802,35.017,0,70.4026
101.94,-208.064,35.133,0,70.368
101.958,-209.326,35.249,0,70.3334
101.976,-210.587,35.365,0,70.2988
101.988,-211.427,35.442,0,70.3033
102,-212.267,35.519,0,70.3079
102.012,-213.108,35.596,0,70.3124
102.024,-213.948,35.673,0,70.3169
102.039,-214.998,35.769,0,70.3336
102.054,-216.049,35.865,0,70.3503
102.069,-217.099,35.961,0,70.3669
102.083,-218.057,36.049,0,70.3696
102.096,-219.014,36.136,0,70.3723
102.11,-219.972,36.223,0,70.375
102.124,-220.929,36.311,0,70.3777
102.137,-221.887,36.398,0,70.3803
102.151,-222.845,36.486,0,70.383
102.165,-223.802,36.573,0,70.3857
102.178,-224.76,36.661,0,70.3884
102.192,-225.717,36.748,0,70.3911
102.212,-227.084,36.873,0,70.4048
102.231,-228.452,36.998,0,70.4185
102.243,-229.293,37.075,0,70.4328
102.255,-230.135,37.152,0,70.447
102.268,-231.047,37.235,0,70.4526
102.281,-231.959,37.318,0,70.4582
102.294,-232.871,37.402,0,70.4638
102.307,-233.783,37.485,0,70.4693
102.32,-234.695,37.568,0,70.4749
102.333,-235.607,37.651,0,70.4804
102.354,-237.081,37.786,0,70.4939
102.375,-238.555,37.921,0,70.5073
102.388,-239.468,38.005,0,70.5186
102.401,-240.381,38.089,0,70.53
102.414,-241.294,38.172,0,70.5414
102.426,-242.137,38.25,0,70.548
102.438,-242.98,38.327,0,70.5547
102.45,-243.823,38.404,0,70.5614
102.462,-244.666,38.481,0,70.5681
102.48,-245.931,38.597,0,70.5792
102.498,-247.197,38.713,0,70.5904
102.516,-248.462,38.829,0,70.6015
102.529,-249.376,38.912,0,70.6123
102.542,-250.29,38.996,0,70.6231
102.555,-251.204,39.08,0,70.6339
102.568,-252.101,39.162,0,70.6416
102.581,-252.998,39.244,0,70.6493
102.593,-253.895,39.326,0,70.6571
102.606,-254.792,39.408,0,70.6648
102.62,-255.777,39.499,0,70.6748
102.634,-256.762,39.589,0,70.6847
102.648,-257.748,39.679,0,70.6947
102.661,-258.698,39.766,0,70.7022
102.675,-259.649,39.853,0,70.7098
102.689,-260.599,39.94,0,70.7173
102.702,-261.55,40.027,0,70.7249
102.718,-262.677,40.131,0,70.7378
102.734,-263.804,40.234,0,70.7507
102.75,-264.931,40.337,0,70.7636
102.768,-266.199,40.453,0,70.7923
102.781,-267.081,40.534,0,70.7977
102.793,-267.962,40.615,0,70.8032
102.805,-268.843,40.696,0,70.8086
102.818,-269.724,40.777,0,70.8141
102.831,-270.606,40.858,0,70.8196
102.843,-271.487,40.939,0,70.825
102.859,-272.651,41.046,0,70.8472
102.876,-273.814,41.153,0,70.8693
102.889,-274.788,41.242,0,70.874
102.902,-275.762,41.332,0,70.8787
102.916,-276.736,41.421,0,70.8833
102.929,-277.71,41.511,0,70.888
102.942,-278.684,41.6,0,70.8927
102.958,-279.743,41.697,0,70.9101
102.975,-280.802,41.794,0,70.9276
102.988,-281.734,41.88,0,70.9334
103.001,-282.666,41.966,0,70.9393
103.015,-283.599,42.052,0,70.9452
103.028,-284.531,42.137,0,70.9511
103.041,-285.463,42.223,0,70.9569
103.055,-286.453,42.314,0,70.9685
103.069,-287.442,42.405,0,70.9801
103.083,-288.431,42.496,0,70.9917
103.098,-289.492,42.594,0,71.0014
103.113,-290.552,42.691,0,71.0111
103.128,-291.613,42.789,0,71.0209
103.141,-292.568,42.877,0,71.0292
103.155,-293.522,42.965,0,71.0376
103.169,-294.477,43.053,0,71.0459
103.182,-295.432,43.142,0,71.0542
103.203,-296.918,43.279,0,71.0859
103.217,-297.895,43.369,0,71.0917
103.231,-298.872,43.459,0,71.0976
103.244,-299.848,43.549,0,71.1034
103.258,-300.825,43.639,0,71.1093
103.272,-301.802,43.729,0,71.1151
103.286,-302.794,43.821,0,71.1264
103.3,-303.785,43.912,0,71.1377
103.314,-304.777,44.004,0,71.1489
103.329,-305.839,44.102,0,71.156
103.344,-306.902,44.2,0,71.163
103.359,-307.965,44.298,0,71.17
103.374,-309.028,44.396,0,71.1771
103.387,-309.985,44.484,0,71.1931
103.401,-310.942,44.572,0,71.2091
103.416,-312.005,44.67,0,71.2169
103.431,-313.069,44.768,0,71.2246
103.446,-314.133,44.866,0,71.2324
103.461,-315.197,44.964,0,71.2402
103.471,-315.906,45.029,0,71.2509
103.481,-316.615,45.095,0,71.2617
103.491,-317.325,45.16,0,71.2724
103.506,-318.389,45.258,0,71.2798
103.521,-319.454,45.357,0,71.2872
103.536,-320.519,45.455,0,71.2946
103.551,-321.583,45.554,0,71.302
103.566,-322.648,45.652,0,71.3164
103.581,-323.713,45.751,0,71.3309
103.594,-324.608,45.834,0,71.3376
103.606,-325.503,45.917,0,71.3444
103.619,-326.398,45.999,0,71.3511
103.631,-327.293,46.082,0,71.3578
103.644,-328.188,46.165,0,71.3645
103.66,-329.36,46.275,0,71.3783
103.677,-330.533,46.384,0,71.3922
103.69,-331.471,46.471,0,71.3987
103.703,-332.41,46.558,0,71.4052
103.717,-333.348,46.646,0,71.4117
103.73,-334.286,46.733,0,71.4182
103.743,-335.225,46.82,0,71.4247
103.759,-336.398,46.93,0,71.4386
103.776,-337.572,47.039,0,71.4526
103.789,-338.511,47.126,0.3402,71.4591
103.802,-339.45,47.214,0.6804,71.4656
103.816,-340.389,47.301,1.0206,71.4721
103.829,-341.329,47.389,1.3608,71.4786
103.842,-342.268,47.476,1.701,71.4851
103.857,-343.336,47.576,2.457,71.4966
103.872,-344.403,47.676,3.213,71.5081
103.887,-345.471,47.776,3.969,71.5196
103.902,-346.539,47.877,4.725,71.5297
103.917,-347.608,47.977,5.481,71.5398
103.932,-348.676,48.078,6.237,71.5499
103.949,-349.851,48.19,7.300125,71.564
103.965,-351.027,48.301,8.36325,71.578
103.979,-351.988,48.395,8.894799,71.5853
103.992,-352.95,48.489,9.426375,71.5926
104.005,-353.912,48.582,9.957924,71.5998
104.019,-354.874,48.676,10.4895,71.607
104.031,-355.729,48.762,7.867125,71.614
104.043,-356.584,48.848,5.24475,71.6209
104.055,-357.439,48.935,2.622375,71.6278
104.067,-358.294,49.021,0,71.6347
104.081,-359.256,49.122,0,71.6423
104.094,-360.218,49.222,0,71.6499
104.107,-361.18,49.322,0,71.6575
104.121,-362.142,49.423,0,71.665
104.139,-363.425,49.559,0,71.6787
104.153,-364.409,49.666,0,71.6892
104.167,-365.392,49.772,0,71.6995
104.18,-366.376,49.879,0,71.7098
104.194,-367.359,49.985,0,71.7201
104.208,-368.343,50.092,0,71.7303
104.226,-369.626,50.234,0,71.7434
104.244,-370.91,50.376,0,71.7563
104.256,-371.765,50.473,0,71.7631
104.268,-372.621,50.57,0,71.7699
104.28,-373.477,50.666,0,71.7767
104.292,-374.333,50.763,0,71.7834
104.304,-375.188,50.86,0,71.7902
104.319,-376.258,50.983,0,71.8053
104.334,-377.328,51.106,0,71.8202
104.348,-378.313,51.22,0.2835,71.8245
104.362,-379.297,51.334,0.567,71.8287
104.375,-380.282,51.448,0.8505,71.8329
104.389,-381.266,51.563,1.134,71.8371
104.403,-382.251,51.677,1.4175,71.8413
104.415,-383.107,51.777,2.622375,71.8642
104.427,-383.963,51.876,3.82725,71.8869
104.441,-384.992,51.997,4.22415,71.8923
104.456,-386.02,52.117,4.62105,71.8978
104.47,-387.048,52.238,5.01795,71.9032
104.485,-388.076,52.358,5.41485,71.9086
104.499,-389.104,52.479,5.81175,71.914
104.514,-390.176,52.606,6.94575,71.9317
104.529,-391.247,52.733,8.07975,71.9494
104.544,-392.318,52.862,8.611299,71.9548
104.559,-393.39,52.991,9.142875,71.9602
104.574,-394.462,53.12,9.674424,71.9655
104.589,-395.533,53.25,10.206,71.9708
104.602,-396.462,53.364,10.962,71.9791
104.615,-397.391,53.478,11.718,71.9874
104.628,-398.319,53.592,12.474,71.9955
104.643,-399.391,53.73,13.005576,72.0027
104.658,-400.462,53.868,13.537125,72.0098
104.673,-401.533,54.006,14.068701,72.0168
104.688,-402.605,54.144,14.60025,72.0237
104.699,-403.39,54.25,10.8675,72.0284
104.71,-404.175,54.357,7.134777,72.0329
104.721,-404.96,54.463,3.402027,72.0374
104.735,-405.977,54.607,2.5515135,72.0423
104.749,-406.993,54.752,1.7010081,72.0472
104.764,-408.01,54.896,0.8505054,72.0521
104.778,-409.026,55.04,0,72.0569
104.793,-410.096,55.198,0,72.0788
104.808,-411.165,55.355,0,72.1005
104.823,-412.235,55.513,0,72.1222
104.836,-413.182,55.658,0,72.1273
104.85,-414.129,55.803,0,72.1323
104.863,-415.076,55.949,0,72.1374
104.876,-416.023,56.094,0,72.1424
104.889,-416.97,56.24,0,72.1474
104.903,-417.917,56.385,0,72.1524
104.916,-418.864,56.53,0,72.1573
104.929,-419.791,56.678,0,72.1668
104.942,-420.717,56.825,0,72.1762
104.955,-421.644,56.972,0,72.1855
104.97,-422.713,57.145,0,72.1938
104.985,-423.782,57.318,0,72.202
105,-424.851,57.491,0,72.2102
