timestamp,Vx_vehicle_frame,steering_deg,Track_X,Track_Y
20.8305,58.9063,0,-1228.282,346.823
20.847,58.9294,0,-1228.412,347.785
20.865,58.9597,0,-1228.552,348.837
20.883,58.9899,0,-1228.702,349.888
20.896,59.0133,0,-1228.802,350.648
20.909,59.0367,0,-1228.902,351.409
20.922,59.0601,0,-1229.002,352.169
20.9385,59.0764,0.1063125,-1229.132,353.135
20.955,59.0928,0.212625,-1229.262,354.101
20.9715,59.1091,0.3189375,-1229.392,355.067
20.988,59.1255,0.42525,-1229.522,356.033
21.009,59.1553,1.488375,-1229.692,357.264
21.03,59.185,2.5515,-1229.852,358.495
21.0495,59.2189,3.6855,-1230.012,359.64
21.069,59.2527,4.8195,-1230.162,360.784
21.084,59.2682,5.3865,-1230.282,361.665
21.099,59.2836,5.9535,-1230.402,362.546
21.114,59.2991,6.5205,-1230.522,363.428
21.129,59.3145,7.0875,-1230.632,364.309
21.144,59.3356,7.79625,-1230.752,365.191
21.159,59.3567,8.505,-1230.872,366.074
21.174,59.3777,9.21375,-1230.982,366.956
21.1935,59.4071,10.276875,-1231.132,368.105
21.213,59.4364,11.34,-1231.282,369.254
21.231,59.4567,12.096,-1231.422,370.316
21.249,59.4769,12.852,-1231.552,371.377
21.267,59.4972,13.608,-1231.682,372.439
21.282,59.5233,14.671125,-1231.792,373.325
21.297,59.5492,15.734277,-1231.902,374.211
21.316,59.5672,16.490277,-1232.032,375.336
21.335,59.585,17.24625,-1232.162,376.46
21.354,59.6028,18.002277,-1232.302,377.584
21.3675,59.6272,19.065375,-1232.392,378.383
21.381,59.6515,20.1285,-1232.472,379.183
21.399,59.6633,18.675576,-1232.582,380.252
21.417,59.675,17.222625,-1232.692,381.32
21.435,59.6868,15.769674,-1232.802,382.389
21.453,59.6986,14.31675,-1232.912,383.457
21.468,59.7425,0,-1233.002,384.349
21.4842,59.7539,0,-1233.082,385.313
21.5004,59.7652,0,-1233.162,386.278
21.5166,59.7765,0,-1233.252,387.242
21.5328,59.7879,0,-1233.332,388.207
21.549,59.7992,0,-1233.422,389.171
21.564,59.8637,0,-1233.492,390.065
21.582,59.8789,0,-1233.572,391.14
21.6,59.894,0,-1233.652,392.215
21.618,59.9091,0,-1233.732,393.289
21.636,59.924,0,-1233.812,394.364
21.649,59.9435,0.567,-1233.872,395.142
21.662,59.9628,1.134,-1233.922,395.919
21.675,59.982,1.701,-1233.982,396.696
21.695,60.0023,2.40975,-1234.062,397.894
21.715,60.0226,3.1185,-1234.142,399.091
21.735,60.0428,3.82725,-1234.222,400.288
21.7515,60.0769,4.96125,-1234.282,401.278
21.768,60.111,6.09525,-1234.352,402.267
21.786,60.1312,6.85125,-1234.412,403.347
21.804,60.1514,7.60725,-1234.482,404.427
21.822,60.1716,8.36325,-1234.552,405.507
21.837,60.1904,9.072,-1234.602,406.408
21.852,60.2092,9.78075,-1234.662,407.309
21.867,60.2279,10.4895,-1234.712,408.211
21.8865,60.258,11.6235,-1234.782,409.383
21.906,60.288,12.7575,-1234.852,410.556
21.9225,60.303,13.3245,-1234.902,411.55
21.939,60.318,13.8915,-1234.962,412.543
21.9555,60.333,14.4585,-1235.012,413.537
21.972,60.3479,15.0255,-1235.062,414.531
21.981,60.3713,16.088652,-1235.092,415.073
21.99,60.3946,17.151777,-1235.122,415.616
22.008,60.4177,18.250326,-1235.162,416.702
22.026,60.4407,19.348875,-1235.212,417.789
22.044,60.4635,20.447451,-1235.262,418.875
22.062,60.4863,21.546,-1235.302,419.961
22.08,60.4956,17.2368,-1235.342,421.05
22.098,60.5049,12.9276,-1235.372,422.138
22.116,60.5142,8.6184,-1235.402,423.226
22.134,60.5235,4.3092,-1235.432,424.315
22.152,60.5328,0,-1235.472,425.403
22.167,60.5495,0,-1235.482,426.311
22.182,60.5663,0,-1235.502,427.22
22.197,60.583,0,-1235.522,428.128
22.2165,60.6139,0,-1235.542,429.31
22.236,60.6447,0,-1235.552,430.491
22.2488,60.6587,0,-1235.562,431.265
22.2615,60.6727,0,-1235.562,432.038
22.2743,60.6866,0,-1235.572,432.812
22.287,60.7005,0,-1235.582,433.585
22.305,60.7218,-0.756,-1235.582,434.678
22.323,60.743,-1.512,-1235.582,435.771
22.341,60.7641,-2.268,-1235.592,436.864
22.362,60.7948,-3.402,-1235.592,438.141
22.383,60.8253,-4.536,-1235.592,439.418
22.3958,60.8408,-3.402,-1235.592,440.193
22.4085,60.8562,-2.268,-1235.592,440.969
22.4212,60.8716,-1.134,-1235.592,441.745
22.434,60.887,0,-1235.592,442.521
22.4535,60.9169,0,-1235.592,443.709
22.473,60.9468,0,-1235.592,444.896
22.489,60.9655,0,-1235.592,445.872
22.505,60.9842,0,-1235.592,446.847
22.521,61.0029,0,-1235.592,447.823
22.536,61.0235,-0.70875,-1235.592,448.738
22.551,61.044,-1.4175,-1235.602,449.653
22.566,61.0646,-2.12625,-1235.602,450.569
22.583,61.0853,-2.88225,-1235.602,451.607
22.6,61.1061,-3.63825,-1235.602,452.646
22.617,61.1268,-4.39425,-1235.612,453.684
22.6395,61.1567,-2.197125,-1235.612,455.06
22.662,61.1865,0,-1235.622,456.435
22.6748,61.1992,0,-1235.622,457.216
22.6875,61.2119,0,-1235.632,457.996
22.7002,61.2245,0,-1235.632,458.776
22.713,61.2371,0,-1235.642,459.557
22.7355,61.2684,0,-1235.642,460.935
22.758,61.2996,0,-1235.652,462.314
22.776,61.36,0,-1235.662,463.417
22.7916,61.3708,0,-1235.672,464.374
22.8072,61.3815,0,-1235.682,465.331
22.8228,61.3922,0,-1235.692,466.289
22.8384,61.403,0,-1235.702,467.246
22.854,61.4137,0,-1235.702,468.203
22.869,61.4342,0,-1235.712,469.125
22.884,61.4546,0,-1235.722,470.046
22.899,61.4751,0,-1235.732,470.968
22.913,61.4944,-0.23625,-1235.742,471.828
22.927,61.5136,-0.4725,-1235.752,472.689
22.941,61.5329,-0.70875,-1235.762,473.55
22.957,61.5522,-1.4175,-1235.772,474.535
22.973,61.5715,-2.12625,-1235.782,475.519
22.989,61.5907,-2.835,-1235.792,476.504
23.0055,61.618,-3.898125,-1235.802,477.52
23.022,61.6452,-4.96125,-1235.812,478.537
23.0392,61.6588,-5.52825,-1235.832,479.6
23.0565,61.6724,-6.09525,-1235.842,480.664
23.0737,61.686,-6.66225,-1235.852,481.727
23.091,61.6995,-7.22925,-1235.862,482.791
23.112,61.728,-3.614625,-1235.882,484.087
23.133,61.7565,0,-1235.902,485.383
23.1458,61.7722,0,-1235.912,486.171
23.1585,61.788,0,-1235.922,486.958
23.1712,61.8037,0,-1235.942,487.746
23.184,61.8194,0,-1235.952,488.533
23.2,61.8356,0,-1235.972,489.523
23.216,61.8516,0,-1235.982,490.512
23.232,61.8677,0,-1236.002,491.501
23.2485,61.8959,0,-1236.022,492.522
23.265,61.924,0,-1236.042,493.543
23.28,61.9527,0,-1236.062,494.472
23.295,61.9815,0,-1236.072,495.401
23.313,61.9942,0,-1236.102,496.516
23.331,62.007,0,-1236.122,497.632
23.349,62.0197,0,-1236.142,498.747
23.367,62.0324,0,-1236.172,499.863
23.3835,62.0609,-0.496125,-1236.192,500.886
23.4,62.0894,-0.99225,-1236.212,501.91
23.415,62.1036,-1.55925,-1236.232,502.841
23.43,62.1178,-2.12625,-1236.252,503.772
23.445,62.132,-2.69325,-1236.272,504.704
23.46,62.1462,-3.26025,-1236.292,505.635
23.477,62.164,-3.969,-1236.322,506.692
23.494,62.1818,-4.67775,-1236.342,507.748
23.511,62.1996,-5.3865,-1236.372,508.805
23.526,62.2192,-3.591,-1236.392,509.738
23.541,62.2387,-1.7955,-1236.412,510.671
23.556,62.2582,0,-1236.442,511.604
23.577,62.2838,0,-1236.472,512.911
23.598,62.3093,0,-1236.502,514.219
23.613,62.3268,0,-1236.532,515.153
23.628,62.3443,0,-1236.552,516.088
23.643,62.3617,0,-1236.582,517.023
23.6572,62.3752,0,-1236.602,517.911
23.6715,62.3887,0,-1236.622,518.8
23.6858,62.4022,0,-1236.652,519.688
23.7,62.4157,0,-1236.672,520.577
23.7165,62.444,0,-1236.702,521.607
23.733,62.4722,0,-1236.732,522.637
23.748,62.4853,0,-1236.762,523.574
23.763,62.4985,0,-1236.782,524.511
23.778,62.5117,0,-1236.812,525.448
23.793,62.5248,0,-1236.842,526.385
23.8095,62.5515,0,-1236.872,527.416
23.826,62.5782,0,-1236.902,528.448
23.8485,62.6036,0,-1236.942,529.855
23.871,62.629,0,-1236.982,531.263
23.8845,62.6425,0,-1237.012,532.108
23.898,62.656,0,-1237.032,532.954
23.9115,62.6694,0,-1237.062,533.799
23.925,62.6829,0,-1237.082,534.644
23.941,62.7021,0,-1237.112,535.647
23.957,62.7212,0,-1237.142,536.65
23.973,62.7404,0,-1237.172,537.653
23.988,62.7922,0,-1237.202,538.593
24.0048,62.8027,0,-1237.232,539.648
24.0216,62.8131,0,-1237.262,540.702
24.0384,62.8236,0,-1237.302,541.757
24.0552,62.834,0,-1237.332,542.811
24.072,62.8444,0,-1237.362,543.866
24.085,62.861,0,-1237.382,544.683
24.098,62.8774,0,-1237.412,545.5
24.111,62.8939,0,-1237.432,546.317
24.132,62.922,0,-1237.472,547.637
24.153,62.9501,0,-1237.512,548.958
24.1672,62.9622,0,-1237.542,549.854
24.1815,62.9742,0,-1237.562,550.751
24.1957,62.9863,0,-1237.592,551.648
24.21,62.9983,0,-1237.622,552.545
24.228,63.0528,0,-1237.652,553.679
24.246,63.0662,0.1063125,-1237.692,554.813
24.264,63.0796,0.212625,-1237.722,555.948
24.282,63.093,0.3189375,-1237.752,557.082
24.3,63.1064,0.42525,-1237.792,558.217
24.312,63.1211,1.063125,-1237.812,558.974
24.324,63.1357,1.701,-1237.832,559.731
24.336,63.1503,2.338875,-1237.862,560.488
24.348,63.1649,2.97675,-1237.882,561.246
24.369,63.1876,3.898125,-1237.922,562.572
24.39,63.2103,4.8195,-1237.962,563.898
24.406,63.2254,3.213,-1237.992,564.909
24.422,63.2404,1.6065,-1238.022,565.92
24.438,63.2554,0,-1238.052,566.932
24.455,63.2742,0,-1238.082,568.007
24.472,63.293,0,-1238.112,569.082
24.489,63.3118,0,-1238.142,570.158
24.504,63.3288,0,-1238.172,571.107
24.519,63.3458,0,-1238.192,572.057
24.534,63.3627,0,-1238.222,573.006
24.549,63.3791,0,-1238.242,573.957
24.564,63.3954,0,-1238.272,574.907
24.579,63.4118,0,-1238.302,575.858
24.593,63.4303,0,-1238.322,576.745
24.607,63.4489,0,-1238.342,577.633
24.621,63.4675,0,-1238.372,578.521
24.639,63.4839,0,-1238.402,579.663
24.657,63.5004,0,-1238.432,580.805
24.675,63.5169,0,-1238.462,581.948
24.69,63.5345,0,-1238.482,582.901
24.705,63.5522,0,-1238.502,583.853
24.72,63.5698,0,-1238.532,584.806
24.737,63.5867,0,-1238.562,585.887
24.754,63.6035,0,-1238.582,586.968
24.771,63.6204,0,-1238.612,588.048
24.786,63.6362,-0.51975,-1238.642,589.003
24.801,63.6521,-1.0395,-1238.662,589.957
24.816,63.6679,-1.55925,-1238.682,590.911
24.832,63.6867,-2.31525,-1238.712,591.93
24.848,63.7054,-3.07125,-1238.742,592.949
24.864,63.7241,-3.82725,-1238.762,593.968
24.876,63.7409,-4.536,-1238.782,594.732
24.888,63.7577,-5.24475,-1238.802,595.497
24.9,63.7745,-5.9535,-1238.822,596.262
24.9195,63.7995,-7.0875,-1238.862,597.505
24.939,63.8244,-8.2215,-1238.892,598.748
24.9548,63.8365,-6.166125,-1238.922,599.753
24.9705,63.8485,-4.11075,-1238.952,600.758
24.9862,63.8605,-2.055375,-1238.982,601.763
25.002,63.8725,0,-1239.012,602.768
25.0185,63.8977,0,-1239.042,603.822
25.035,63.9229,0,-1239.082,604.876
25.0492,63.9351,0,-1239.112,605.786
25.0635,63.9474,0,-1239.142,606.697
25.0777,63.9596,0,-1239.172,607.607
25.092,63.9718,0,-1239.202,608.518
25.107,63.9877,0,-1239.232,609.477
25.122,64.0036,0,-1239.272,610.436
25.137,64.0194,0,-1239.302,611.395
25.153,64.0366,0,-1239.342,612.419
25.169,64.0537,0,-1239.382,613.443
25.185,64.0708,0,-1239.422,614.467
25.201,64.0878,-0.33075,-1239.462,615.492
25.217,64.1047,-0.6615,-1239.502,616.516
25.233,64.1217,-0.99225,-1239.542,617.541
25.25,64.138,-1.701,-1239.582,618.631
25.267,64.1543,-2.40975,-1239.622,619.72
25.284,64.1706,-3.1185,-1239.672,620.81
25.298,64.1874,-3.8745,-1239.702,621.708
25.312,64.2042,-4.6305,-1239.742,622.605
25.326,64.221,-5.3865,-1239.782,623.503
25.342,64.2377,-6.1425,-1239.822,624.53
25.358,64.2544,-6.8985,-1239.862,625.557
25.374,64.2711,-7.6545,-1239.912,626.584
25.389,64.2863,-8.36325,-1239.952,627.547
25.404,64.3015,-9.072,-1239.992,628.511
25.419,64.3167,-9.78075,-1240.042,629.474
25.437,64.3321,-10.53675,-1240.092,630.631
25.455,64.3475,-11.29275,-1240.152,631.788
25.473,64.3629,-12.04875,-1240.202,632.944
25.484,64.3765,-12.80475,-1240.242,633.652
25.495,64.39,-13.56075,-1240.272,634.359
25.506,64.4035,-14.31675,-1240.312,635.066
25.521,64.4166,-10.584,-1240.362,636.031
25.536,64.4296,-6.851277,-1240.412,636.996
25.551,64.4426,-3.118527,-1240.472,637.96
25.571,64.456,-2.0790108,-1240.552,639.247
25.591,64.4692,-1.0395054,-1240.632,640.534
25.611,64.4825,0,-1240.702,641.82
25.623,64.498,0,-1240.762,642.593
25.635,64.5135,0,-1240.812,643.365
25.647,64.529,0,-1240.862,644.137
25.662,64.5405,0,-1240.932,645.103
25.677,64.552,0,-1240.992,646.069
25.692,64.5634,0,-1241.062,647.035
25.707,64.5748,0,-1241.132,648
25.724,64.5916,0,-1241.212,649.096
25.741,64.6084,0,-1241.302,650.191
25.758,64.6251,0,-1241.382,651.286
25.776,64.673,0,-1241.482,652.639
25.7904,64.683,-0.3402,-1241.552,653.529
25.8048,64.693,-0.6804,-1241.622,654.419
25.8192,64.7029,-1.0206,-1241.692,655.309
25.8336,64.7128,-1.3608,-1241.762,656.199
25.848,64.7228,-1.701,-1241.832,657.088
25.866,64.7477,-2.835,-1241.932,658.25
25.884,64.7726,-3.969,-1242.022,659.411
25.8975,64.7846,-4.536,-1242.092,660.283
25.911,64.7967,-5.103,-1242.162,661.155
25.9245,64.8087,-5.67,-1242.242,662.026
25.938,64.8208,-6.237,-1242.312,662.898
25.957,64.8357,-6.94575,-1242.412,664.126
25.976,64.8506,-7.6545,-1242.512,665.353
25.995,64.8655,-8.36325,-1242.622,666.581
26.0115,64.8897,-9.49725,-1242.712,667.648
26.028,64.9138,-10.63125,-1242.802,668.714
26.043,64.9241,-11.162826,-1242.892,669.685
26.058,64.9343,-11.694375,-1242.972,670.655
26.073,64.9445,-12.225951,-1243.062,671.625
26.088,64.9547,-12.7575,-1243.142,672.595
26.1045,64.9741,-13.8915,-1243.242,673.662
26.121,64.9933,-15.0255,-1243.342,674.73
26.1336,65.0007,-15.4791,-1243.422,675.545
26.1462,65.008,-15.932727,-1243.502,676.36
26.1588,65.0154,-16.386327,-1243.582,677.175
26.1714,65.0227,-16.839927,-1243.672,677.99
26.184,65.03,-17.293527,-1243.752,678.806
26.2005,65.0453,-18.4275,-1243.862,679.873
26.217,65.0604,-19.5615,-1243.972,680.94
26.232,65.0675,-14.671125,-1244.082,681.91
26.247,65.0745,-9.78075,-1244.192,682.88
26.262,65.0815,-4.890375,-1244.302,683.85
26.277,65.0885,0,-1244.412,684.821
26.295,65.1064,0,-1244.552,685.984
26.313,65.1243,0,-1244.692,687.148
26.328,65.1347,0,-1244.812,688.117
26.343,65.1451,0,-1244.932,689.087
26.358,65.1555,0,-1245.062,690.057
26.373,65.1659,0,-1245.182,691.026
26.3895,65.1884,0,-1245.322,692.093
26.406,65.2106,0,-1245.462,693.159
26.421,65.2271,0,-1245.602,694.193
26.436,65.2434,0,-1245.742,695.227
26.451,65.2597,0,-1245.882,696.262
26.469,65.2754,0,-1246.042,697.361
26.487,65.2911,0,-1246.192,698.46
26.505,65.3068,0,-1246.342,699.559
26.517,65.3187,-0.212625,-1246.452,700.335
26.529,65.3306,-0.42525,-1246.562,701.111
26.541,65.3424,-0.637875,-1246.672,701.887
26.553,65.3542,-0.8505,-1246.782,702.663
26.571,65.4035,-3.1185,-1246.952,703.828
26.589,65.4151,-3.650049,-1247.122,704.993
26.607,65.4268,-4.181625,-1247.292,706.158
26.625,65.4384,-4.713174,-1247.462,707.323
26.643,65.4501,-5.24475,-1247.632,708.489
26.656,65.4659,-6.00075,-1247.752,709.331
26.669,65.4817,-6.75675,-1247.872,710.173
26.682,65.4975,-7.51275,-1247.992,711.015
26.696,65.5128,-8.26875,-1248.132,711.922
26.71,65.5281,-9.02475,-1248.262,712.829
26.724,65.5434,-9.78075,-1248.392,713.737
26.7383,65.5537,-10.312326,-1248.532,714.66
26.7525,65.564,-10.843875,-1248.672,715.584
26.7668,65.5743,-11.375451,-1248.812,716.508
26.781,65.5846,-11.907,-1248.952,717.432
26.802,65.6288,-14.175,-1249.162,718.793
26.8176,65.6362,-14.60025,-1249.322,719.805
26.8332,65.6437,-15.0255,-1249.482,720.816
26.8488,65.6511,-15.450777,-1249.632,721.828
26.8644,65.6585,-15.876027,-1249.792,722.839
26.88,65.6659,-16.301277,-1249.952,723.85
26.893,65.6759,-17.057277,-1250.092,724.693
26.906,65.6858,-17.81325,-1250.232,725.535
26.919,65.6957,-18.56925,-1250.372,726.378
26.9385,65.7099,-11.6235,-1250.592,727.641
26.958,65.7239,-4.67775,-1250.802,728.904
26.973,65.7317,-3.508326,-1250.982,729.874
26.988,65.7395,-2.3388777,-1251.152,730.845
27.003,65.7473,-1.1694375,-1251.322,731.815
27.018,65.7551,0,-1251.502,732.786
27.034,65.7688,0,-1251.692,733.821
27.05,65.7825,0,-1251.892,734.855
27.066,65.7961,0,-1252.082,735.89
27.079,65.8107,0,-1252.242,736.73
27.092,65.8253,0,-1252.402,737.57
27.105,65.8397,0,-1252.572,738.41
27.1192,65.8516,0,-1252.752,739.33
27.1335,65.8634,0,-1252.932,740.251
27.1478,65.8751,0,-1253.112,741.172
27.162,65.8868,0,-1253.292,742.092
27.179,65.9036,-0.6615,-1253.522,743.19
27.196,65.9203,-1.323,-1253.742,744.288
27.213,65.937,-1.9845,-1253.962,745.386
27.2295,65.9595,-3.047625,-1254.182,746.452
27.246,65.982,-4.11075,-1254.402,747.518
27.2603,65.9929,-4.642299,-1254.592,748.439
27.2745,66.0038,-5.173875,-1254.782,749.36
27.2887,66.0147,-5.705424,-1254.972,750.281
27.303,66.0256,-6.237,-1255.162,751.202
27.318,66.0487,-7.371,-1255.372,752.172
27.333,66.0719,-8.505,-1255.572,753.141
27.3488,66.0842,-9.072,-1255.792,754.159
27.3645,66.0965,-9.639,-1256.002,755.178
27.3802,66.1088,-10.206,-1256.222,756.196
27.396,66.1211,-10.773,-1256.432,757.214
27.4125,66.1418,-11.836125,-1256.662,758.281
27.429,66.1625,-12.89925,-1256.892,759.348
27.4448,66.1727,-13.46625,-1257.112,760.366
27.4605,66.1828,-14.03325,-1257.342,761.384
27.4762,66.1929,-14.60025,-1257.562,762.402
27.492,66.203,-15.16725,-1257.792,763.42
27.507,66.2186,-16.230402,-1258.002,764.389
27.522,66.2341,-17.293527,-1258.222,765.358
27.5346,66.2402,-17.747127,-1258.412,766.171
27.5472,66.2462,-18.200727,-1258.602,766.984
27.5598,66.2523,-18.6543,-1258.792,767.797
27.5724,66.2583,-19.1079,-1258.982,768.61
27.585,66.2642,-19.5615,-1259.172,769.423
27.6015,66.2798,-9.78075,-1259.422,770.487
27.618,66.2953,0,-1259.682,771.55
27.633,66.3047,0,-1259.912,772.516
27.648,66.3141,0,-1260.152,773.482
27.663,66.3236,0,-1260.392,774.448
27.678,66.333,0,-1260.632,775.414
27.696,66.3531,0,-1260.922,776.571
27.714,66.3731,0,-1261.222,777.729
27.735,66.4186,0,-1261.562,779.079
27.748,66.4272,0,-1261.782,779.915
27.761,66.4357,0,-1262.002,780.75
27.774,66.4442,0,-1262.222,781.585
27.787,66.4527,0,-1262.442,782.42
27.8,66.4612,0,-1262.662,783.256
27.813,66.4697,0,-1262.882,784.091
27.8325,66.4923,0,-1263.212,785.344
27.852,66.5147,0,-1263.552,786.596
27.867,66.5267,-0.496125,-1263.802,787.56
27.882,66.5386,-0.99225,-1264.062,788.523
27.897,66.5505,-1.488375,-1264.322,789.487
27.912,66.5623,-1.9845,-1264.582,790.45
27.925,66.5769,-2.69325,-1264.812,791.286
27.938,66.5914,-3.402,-1265.042,792.121
27.951,66.6059,-4.11075,-1265.262,792.956
27.969,66.6545,-6.37875,-1265.582,794.113
27.9852,66.6639,-6.83235,-1265.862,795.155
28.0014,66.6733,-7.28595,-1266.152,796.197
28.0176,66.6827,-7.73955,-1266.432,797.238
28.0338,66.6921,-8.19315,-1266.722,798.28
28.05,66.7015,-8.64675,-1267.002,799.322
28.063,66.716,-9.3555,-1267.232,800.158
28.076,66.7303,-10.06425,-1267.462,800.994
28.089,66.7447,-10.773,-1267.692,801.83
28.1033,66.7549,-11.34,-1267.952,802.746
28.1175,66.7651,-11.907,-1268.212,803.662
28.1318,66.7752,-12.474,-1268.462,804.578
28.146,66.7853,-13.041,-1268.722,805.495
28.16,66.8088,-14.50575,-1268.972,806.394
28.174,66.8321,-15.970527,-1269.232,807.294
28.188,66.8552,-17.435277,-1269.492,808.193
28.2035,66.8597,-17.813277,-1269.782,809.187
28.219,66.8642,-18.19125,-1270.072,810.181
28.2345,66.8686,-18.56925,-1270.362,811.176
28.25,66.8731,-18.94725,-1270.652,812.17
28.2655,66.8775,-19.32525,-1270.952,813.164
28.281,66.8819,-19.70325,-1271.242,814.158
28.2945,66.8939,-20.766375,-1271.502,815.022
28.308,66.9057,-21.8295,-1271.762,815.886
28.323,66.9095,-21.723174,-1272.062,816.844
28.338,66.9133,-21.616875,-1272.362,817.803
28.353,66.917,-21.510549,-1272.662,818.761
28.368,66.9207,-21.40425,-1272.962,819.719
28.383,66.9293,-10.702125,-1273.272,820.675
28.398,66.9378,0,-1273.572,821.631
28.4136,66.9442,0,-1273.902,822.623
28.4292,66.9506,0,-1274.232,823.614
28.4448,66.9569,0,-1274.562,824.606
28.4604,66.9633,0,-1274.892,825.597
28.476,66.9697,0,-1275.222,826.589
28.491,66.9823,-0.0945,-1275.542,827.539
28.506,66.9947,-0.189,-1275.872,828.49
28.521,67.007,-0.2835,-1276.202,829.44
28.535,67.0217,-1.0395,-1276.512,830.326
28.549,67.0362,-1.7955,-1276.822,831.211
28.563,67.0504,-2.5515,-1277.132,832.097
28.58,67.0645,-3.26025,-1277.512,833.171
28.597,67.0785,-3.969,-1277.892,834.245
28.614,67.0923,-4.67775,-1278.282,835.319
28.628,67.1078,-5.43375,-1278.602,836.203
28.642,67.1231,-6.18975,-1278.912,837.087
28.656,67.1384,-6.94575,-1279.232,837.97
28.672,67.1532,-7.70175,-1279.602,838.98
28.688,67.168,-8.45775,-1279.972,839.989
28.704,67.1827,-9.21375,-1280.342,840.999
28.719,67.1952,-9.9225,-1280.692,841.944
28.734,67.2076,-10.63125,-1281.032,842.89
28.749,67.22,-11.34,-1281.382,843.836
28.7617,67.2312,-8.505,-1281.682,844.639
28.7745,67.2423,-5.67,-1281.982,845.442
28.7873,67.2534,-2.835,-1282.282,846.246
28.8,67.2645,0,-1282.582,847.049
28.816,67.2795,0,-1282.962,848.057
28.832,67.2944,0,-1283.342,849.064
28.848,67.3094,0,-1283.722,850.072
28.866,67.354,-0.567,-1284.152,851.205
28.8792,67.3627,-0.99225,-1284.462,852.036
28.8924,67.3715,-1.4175,-1284.782,852.866
28.9056,67.3802,-1.84275,-1285.102,853.697
28.9188,67.3889,-2.268,-1285.412,854.528
28.932,67.3976,-2.69325,-1285.732,855.359
28.95,67.4199,-3.82725,-1286.172,856.491
28.968,67.4421,-4.96125,-1286.602,857.624
28.9818,67.4513,-5.41485,-1286.942,858.492
28.9956,67.4604,-5.86845,-1287.272,859.36
29.0094,67.4695,-6.32205,-1287.612,860.229
29.0232,67.4786,-6.77565,-1287.942,861.097
29.037,67.4877,-7.22925,-1288.282,861.965
29.052,67.5009,-7.938,-1288.652,862.908
29.067,67.5142,-8.64675,-1289.012,863.852
29.082,67.5274,-9.3555,-1289.382,864.795
29.1,67.5687,-11.6235,-1289.832,865.927
29.115,67.5761,-12.0771,-1290.202,866.869
29.13,67.5836,-12.5307,-1290.572,867.811
29.145,67.591,-12.9843,-1290.952,868.753
29.16,67.5984,-13.4379,-1291.322,869.696
29.175,67.6058,-13.8915,-1291.692,870.638
29.188,67.6159,-14.6475,-1292.022,871.453
29.201,67.6259,-15.403527,-1292.352,872.269
29.214,67.6358,-16.159527,-1292.682,873.084
29.2298,67.6432,-16.691076,-1293.082,874.071
29.2455,67.6506,-17.222625,-1293.482,875.057
29.2612,67.6579,-17.754201,-1293.892,876.043
29.277,67.6651,-18.28575,-1294.292,877.029
29.2935,67.6762,-12.686625,-1294.722,878.059
29.31,67.6872,-7.0875,-1295.152,879.09
29.3242,67.6942,-5.315625,-1295.532,879.977
29.3385,67.7013,-3.54375,-1295.912,880.865
29.3528,67.7084,-1.771875,-1296.292,881.752
29.367,67.7154,0,-1296.672,882.64
29.385,67.7325,0,-1297.152,883.758
29.403,67.7495,0,-1297.642,884.876
29.415,67.7629,0,-1297.972,885.621
29.427,67.7762,0,-1298.292,886.365
29.439,67.7894,0,-1298.622,887.109
29.4534,67.7981,0,-1299.022,888.001
29.4678,67.8068,0,-1299.422,888.892
29.4822,67.8154,0,-1299.812,889.784
29.4966,67.824,0,-1300.212,890.675
29.511,67.8325,0,-1300.612,891.567
29.526,67.8481,0,-1301.032,892.494
29.541,67.8636,0,-1301.452,893.422
29.556,67.879,0,-1301.872,894.349
29.57,67.8933,0,-1302.262,895.215
29.584,67.9077,0,-1302.662,896.08
29.598,67.9219,0,-1303.052,896.945
29.613,67.9356,0,-1303.472,897.872
29.628,67.9492,0,-1303.902,898.799
29.643,67.9628,0,-1304.322,899.727
29.66,67.9784,-0.51975,-1304.802,900.777
29.677,67.9939,-1.0395,-1305.282,901.828
29.694,68.0095,-1.55925,-1305.762,902.879
29.709,68.0232,-2.268,-1306.192,903.807
29.724,68.037,-2.97675,-1306.612,904.735
29.739,68.0507,-3.6855,-1307.042,905.663
29.7518,68.0611,-4.2525,-1307.402,906.452
29.7645,68.0714,-4.8195,-1307.762,907.24
29.7773,68.0818,-5.3865,-1308.122,908.029
29.79,68.0921,-5.9535,-1308.482,908.818
29.804,68.1059,-6.66225,-1308.882,909.685
29.818,68.1196,-7.371,-1309.282,910.551
29.832,68.1333,-8.07975,-1309.682,911.418
29.849,68.1481,-5.3865,-1310.162,912.469
29.866,68.1628,-2.6932473,-1310.652,913.521
29.883,68.1775,0,-1311.132,914.573
29.8995,68.1973,0,-1311.612,915.594
29.916,68.217,0,-1312.082,916.615
29.93,68.232,0,-1312.482,917.481
29.944,68.247,0,-1312.892,918.347
29.958,68.2619,0,-1313.292,919.213
29.9712,68.27,0,-1313.672,920.029
29.9844,68.278,0,-1314.052,920.846
29.9976,68.286,0,-1314.432,921.662
30.0108,68.294,0,-1314.812,922.479
30.024,68.302,0,-1315.202,923.295
30.0405,68.3235,0,-1315.672,924.316
30.057,68.3449,0,-1316.152,925.336
30.0712,68.3551,0,-1316.572,926.218
30.0855,68.3654,0,-1316.982,927.099
30.0998,68.3756,0,-1317.402,927.981
30.114,68.3858,0,-1317.812,928.863
30.131,68.3994,0,-1318.312,929.915
30.148,68.4131,0,-1318.802,930.967
30.165,68.4267,0,-1319.302,932.019
